2012-03-07	5220.450195
2012-03-09	5333.549805
2012-03-12	5359.549805
2012-03-13	5429.5
2012-03-14	5463.899902
2012-03-15	5380.5
2012-03-16	5317.899902
2012-03-19	5257.049805
2012-03-20	5274.850098
2012-03-21	5364.950195
2012-03-22	5228.450195
2012-03-23	5278.200195
2012-03-26	5184.25
2012-03-27	5243.149902
2012-03-28	5194.75
2012-03-29	5178.850098
2012-03-30	5295.549805
2012-04-02	5317.899902
2012-04-03	5358.5
2012-04-04	5322.899902
2012-04-09	5234.399902
2012-04-10	5243.600098
2012-04-11	5226.850098
2012-04-12	5276.850098
2012-04-13	5207.450195
2012-04-16	5226.200195
2012-04-17	5289.700195
2012-04-18	5300.0
2012-04-19	5332.399902
2012-04-20	5290.850098
2012-04-23	5200.600098
2012-04-24	5222.649902
2012-04-25	5202.0
2012-04-26	5189.0
2012-04-27	5190.600098
2012-04-30	5248.149902
2012-05-02	5239.149902
2012-05-03	5188.399902
2012-05-04	5086.850098
2012-05-07	5114.149902
2012-05-08	4999.950195
2012-05-09	4974.799805
2012-05-10	4965.700195
2012-05-11	4928.899902
2012-05-14	4907.799805
2012-05-15	4942.799805
2012-05-16	4858.25
2012-05-17	4870.200195
2012-05-18	4891.450195
2012-05-22	4860.5
2012-05-23	4835.649902
2012-05-24	4921.399902
2012-05-25	4920.399902
2012-05-28	4985.649902
2012-05-29	4990.100098
2012-05-30	4950.75
2012-05-31	4924.25
2012-06-01	4841.600098
2012-06-04	4848.149902
2012-06-05	4863.299805
2012-06-06	4997.100098
2012-06-07	5049.649902
2012-06-08	5068.350098
2012-06-11	5054.100098
2012-06-12	5115.899902
2012-06-13	5121.450195
2012-06-14	5054.75
2012-06-15	5139.049805
2012-06-18	5064.25
2012-06-19	5103.850098
2012-06-20	5120.549805
2012-06-21	5165.0
2012-06-22	5146.049805
2012-06-25	5114.649902
2012-06-26	5120.799805
2012-06-27	5141.899902
2012-06-28	5149.149902
2012-06-29	5278.899902
2012-07-02	5278.600098
2012-07-03	5287.950195
2012-07-04	5302.549805
2012-07-05	5327.299805
2012-07-06	5316.950195
2012-07-09	5275.149902
2012-07-10	5345.350098
2012-07-11	5306.299805
2012-07-12	5235.25
2012-07-13	5227.25
2012-07-16	5197.25
2012-07-17	5192.850098
2012-07-18	5216.299805
2012-07-19	5242.700195
2012-07-20	5205.100098
2012-07-23	5117.950195
2012-07-24	5128.200195
2012-07-25	5109.600098
2012-07-26	5043.0
2012-07-27	5099.850098
2012-07-30	5199.799805
2012-07-31	5229.0
2012-08-01	5240.5
2012-08-02	5227.75
2012-08-03	5215.700195
2012-08-06	5282.549805
2012-08-07	5336.700195
2012-08-08	5338.0
2012-08-09	5322.950195
2012-08-10	5320.399902
2012-08-13	5347.899902
2012-08-14	5380.350098
2012-08-16	5362.950195
2012-08-17	5366.299805
2012-08-21	5421.0
2012-08-22	5412.850098
2012-08-23	5415.350098
2012-08-24	5386.700195
2012-08-27	5350.25
2012-08-29	5287.799805
2012-08-30	5315.049805
2012-08-31	5258.5
2012-09-03	5253.75
2012-09-04	5274.0
2012-09-05	5225.700195
2012-09-06	5238.399902
2012-09-07	5342.100098
2012-09-10	5363.450195
2012-09-11	5390.0
2012-09-12	5431.0
2012-09-13	5435.350098
2012-09-14	5577.649902
2012-09-17	5610.0
2012-09-18	5600.049805
2012-09-20	5554.25
2012-09-21	5691.149902
2012-09-24	5669.600098
2012-09-25	5673.899902
2012-09-26	5663.450195
2012-09-27	5649.5
2012-09-28	5703.299805
2012-10-01	5718.799805
2012-10-03	5731.25
2012-10-04	5787.600098
2012-10-05	5746.950195
2012-10-08	5676.0
2012-10-09	5704.600098
2012-10-10	5652.149902
2012-10-11	5708.049805
2012-10-12	5676.049805
2012-10-15	5687.25
2012-10-16	5648.0
2012-10-17	5660.25
2012-10-18	5718.700195
2012-10-19	5684.25
2012-10-22	5717.149902
2012-10-23	5691.399902
2012-10-25	5705.299805
2012-10-29	5665.600098
2012-10-30	5597.899902
2012-10-31	5619.700195
2012-11-01	5645.049805
2012-11-02	5697.700195
2012-11-05	5704.200195
2012-11-06	5724.399902
2012-11-07	5760.100098
2012-11-08	5738.75
2012-11-09	5686.25
2012-11-12	5683.700195
2012-11-15	5631.0
2012-11-16	5574.049805
2012-11-19	5571.399902
2012-11-20	5571.549805
2012-11-21	5614.799805
2012-11-22	5627.75
2012-11-23	5626.600098
2012-11-26	5635.899902
2012-11-27	5727.450195
2012-11-29	5825.0
2012-11-30	5879.850098
2012-12-03	5870.950195
2012-12-04	5889.25
2012-12-05	5900.5
2012-12-06	5930.899902
2012-12-07	5907.399902
2012-12-10	5908.899902
2012-12-11	5898.799805
2012-12-12	5888.0
2012-12-13	5851.5
2012-12-14	5879.600098
2012-12-17	5857.899902
2012-12-18	5896.799805
2012-12-19	5929.600098
2012-12-20	5916.399902
2012-12-21	5847.700195
2012-12-24	5855.75
2012-12-26	5905.600098
2012-12-27	5870.100098
2012-12-28	5908.350098
2012-12-31	5905.100098
2013-01-02	5993.25
2013-01-03	6009.5
2013-01-04	6016.149902
2013-01-07	5988.399902
2013-01-08	6001.700195
2013-01-09	5971.5
2013-01-10	5968.649902
2013-01-11	5951.299805
2013-01-14	6024.049805
2013-01-15	6056.600098
2013-01-16	6001.850098
2013-01-17	6039.200195
2013-01-18	6064.399902
2013-01-21	6082.299805
2013-01-22	6048.5
2013-01-23	6054.299805
2013-01-24	6019.350098
2013-01-25	6074.649902
2013-01-28	6074.799805
2013-01-29	6049.899902
2013-01-30	6055.75
2013-01-31	6034.75
2013-02-01	5998.899902
2013-02-04	5987.25
2013-02-05	5956.899902
2013-02-06	5959.200195
2013-02-07	5938.799805
2013-02-08	5903.5
2013-02-11	5897.850098
2013-02-12	5922.5
2013-02-13	5932.950195
2013-02-14	5896.950195
2013-02-15	5887.399902
2013-02-18	5898.200195
2013-02-19	5939.700195
2013-02-20	5943.049805
2013-02-21	5852.25
2013-02-22	5850.299805
2013-02-25	5854.75
2013-02-26	5761.350098
2013-02-27	5796.899902
2013-02-28	5693.049805
2013-03-01	5719.700195
2013-03-04	5698.5
2013-03-05	5784.25
2013-03-06	5818.600098
2013-03-07	5863.299805
2013-03-08	5945.700195
2013-03-11	5942.350098
2013-03-12	5914.100098
2013-03-13	5851.200195
2013-03-14	5908.950195
2013-03-15	5872.600098
2013-03-18	5835.25
2013-03-19	5745.950195
2013-03-20	5694.399902
2013-03-21	5658.75
2013-03-22	5651.350098
2013-03-25	5633.850098
2013-03-26	5641.600098
2013-03-28	5682.549805
2013-04-01	5704.399902
2013-04-02	5748.100098
2013-04-03	5672.899902
2013-04-04	5574.75
2013-04-05	5553.25
2013-04-08	5542.950195
2013-04-09	5495.100098
2013-04-10	5558.700195
2013-04-11	5594.0
2013-04-12	5528.549805
2013-04-15	5568.399902
2013-04-16	5688.950195
2013-04-17	5688.700195
2013-04-18	5783.100098
2013-04-22	5834.399902
2013-04-23	5836.899902
2013-04-25	5916.299805
2013-04-26	5871.450195
2013-04-29	5904.100098
2013-04-30	5930.200195
2013-05-02	5999.350098
2013-05-03	5944.0
2013-05-06	5971.049805
2013-05-07	6043.549805
2013-05-08	6069.299805
2013-05-09	6050.149902
2013-05-10	6094.75
2013-05-13	5980.450195
2013-05-14	5995.399902
2013-05-15	6146.75
2013-05-16	6169.899902
2013-05-17	6187.299805
2013-05-20	6156.899902
2013-05-21	6114.100098
2013-05-22	6094.5
2013-05-23	5967.049805
2013-05-24	5983.549805
2013-05-27	6083.149902
2013-05-28	6111.25
2013-05-29	6104.299805
2013-05-30	6124.049805
2013-05-31	5985.950195
2013-06-03	5939.299805
2013-06-04	5919.450195
2013-06-05	5923.850098
2013-06-06	5921.399902
2013-06-07	5881.0
2013-06-10	5878.0
2013-06-11	5788.799805
2013-06-12	5760.200195
2013-06-13	5699.100098
2013-06-14	5808.399902
2013-06-17	5850.049805
2013-06-18	5813.600098
2013-06-19	5822.25
2013-06-20	5655.899902
2013-06-21	5667.649902
2013-06-24	5590.25
2013-06-25	5609.100098
2013-06-26	5588.700195
2013-06-27	5682.350098
2013-06-28	5842.200195
2013-07-01	5898.850098
2013-07-02	5857.549805
2013-07-03	5770.899902
2013-07-04	5836.950195
2013-07-05	5867.899902
2013-07-08	5811.549805
2013-07-09	5859.0
2013-07-10	5816.700195
2013-07-11	5935.100098
2013-07-12	6009.0
2013-07-15	6030.799805
2013-07-16	5955.25
2013-07-17	5973.299805
2013-07-18	6038.049805
2013-07-19	6029.200195
2013-07-22	6031.799805
2013-07-23	6077.799805
2013-07-24	5990.5
2013-07-25	5907.5
2013-07-26	5886.200195
2013-07-29	5831.649902
2013-07-30	5755.049805
2013-07-31	5742.0
2013-08-01	5727.850098
2013-08-02	5677.899902
2013-08-05	5685.399902
2013-08-06	5542.25
2013-08-07	5519.100098
2013-08-08	5565.649902
2013-08-12	5612.399902
2013-08-13	5699.299805
2013-08-14	5742.299805
2013-08-16	5507.850098
2013-08-19	5414.75
2013-08-20	5401.450195
2013-08-21	5302.549805
2013-08-22	5408.450195
2013-08-23	5471.75
2013-08-26	5476.5
2013-08-27	5287.450195
2013-08-28	5285.0
2013-08-29	5409.049805
2013-08-30	5471.799805
2013-09-02	5550.75
2013-09-03	5341.450195
2013-09-04	5448.100098
2013-09-05	5592.950195
2013-09-06	5680.399902
2013-09-10	5896.75
2013-09-11	5913.149902
2013-09-12	5850.700195
2013-09-13	5850.600098
2013-09-16	5840.549805
2013-09-17	5850.200195
2013-09-18	5899.450195
2013-09-19	6115.549805
2013-09-20	6012.100098
2013-09-23	5889.75
2013-09-24	5892.450195
2013-09-25	5873.850098
2013-09-26	5882.25
2013-09-27	5833.200195
2013-09-30	5735.299805
2013-10-01	5780.049805
2013-10-03	5909.700195
2013-10-04	5907.299805
2013-10-07	5906.149902
2013-10-08	5928.399902
2013-10-09	6007.450195
2013-10-10	6020.950195
2013-10-11	6096.200195
2013-10-14	6112.700195
2013-10-15	6089.049805
2013-10-17	6045.850098
2013-10-18	6189.350098
2013-10-21	6204.950195
2013-10-22	6202.799805
2013-10-23	6178.350098
2013-10-24	6164.350098
2013-10-25	6144.899902
2013-10-28	6101.100098
2013-10-29	6220.899902
2013-10-30	6251.700195
2013-10-31	6299.149902
2013-11-01	6307.200195
2013-11-05	6253.149902
2013-11-06	6215.149902
2013-11-07	6187.25
2013-11-08	6140.75
2013-11-11	6078.799805
2013-11-12	6018.049805
2013-11-13	5989.600098
2013-11-14	6056.149902
2013-11-18	6189.0
2013-11-19	6203.350098
2013-11-20	6122.899902
2013-11-21	5999.049805
2013-11-22	5995.450195
2013-11-25	6115.350098
2013-11-26	6059.100098
2013-11-27	6057.100098
2013-11-28	6091.850098
2013-11-29	6176.100098
2013-12-02	6217.850098
2013-12-03	6201.850098
2013-12-04	6160.950195
2013-12-05	6241.100098
2013-12-06	6259.899902
2013-12-09	6363.899902
2013-12-10	6332.850098
2013-12-11	6307.899902
2013-12-12	6237.049805
2013-12-13	6168.399902
2013-12-16	6154.700195
2013-12-17	6139.049805
2013-12-18	6217.149902
2013-12-19	6166.649902
2013-12-20	6274.25
2013-12-23	6284.5
2013-12-24	6268.399902
2013-12-26	6278.899902
2013-12-27	6313.799805
2013-12-30	6291.100098
2013-12-31	6304.0
2014-01-02	6221.149902
2014-01-03	6211.149902
2014-01-06	6191.450195
2014-01-07	6162.25
2014-01-08	6174.600098
2014-01-09	6168.350098
2014-01-10	6171.450195
2014-01-13	6272.75
2014-01-14	6241.850098
2014-01-15	6320.899902
2014-01-16	6318.899902
2014-01-17	6261.649902
2014-01-20	6303.950195
2014-01-21	6313.799805
2014-01-22	6338.950195
2014-01-23	6345.649902
2014-01-24	6266.75
2014-01-27	6135.850098
2014-01-28	6126.25
2014-01-29	6120.25
2014-01-30	6073.700195
2014-01-31	6089.5
2014-02-03	6001.799805
2014-02-04	6000.899902
2014-02-05	6022.399902
2014-02-06	6036.299805
2014-02-07	6063.200195
2014-02-10	6053.450195
2014-02-11	6062.700195
2014-02-12	6084.0
2014-02-13	6001.100098
2014-02-14	6048.350098
2014-02-17	6073.299805
2014-02-18	6127.100098
2014-02-19	6152.75
2014-02-20	6091.450195
2014-02-21	6155.450195
2014-02-24	6186.100098
2014-02-25	6200.049805
2014-02-26	6238.799805
2014-02-28	6276.950195
2014-03-03	6221.450195
2014-03-04	6297.950195
2014-03-05	6328.649902
2014-03-06	6401.149902
2014-03-07	6526.649902
2014-03-10	6537.25
2014-03-11	6511.899902
2014-03-12	6516.899902
2014-03-13	6493.100098
2014-03-14	6504.200195
2014-03-18	6516.649902
2014-03-19	6524.049805
2014-03-20	6483.100098
2014-03-21	6493.200195
2014-03-24	6583.5
2014-03-25	6589.75
2014-03-26	6601.399902
2014-03-27	6641.75
2014-03-28	6695.899902
2014-03-31	6704.200195
2014-04-01	6721.049805
2014-04-02	6752.549805
2014-04-03	6736.100098
2014-04-04	6694.350098
2014-04-07	6695.049805
2014-04-09	6796.200195
2014-04-10	6796.399902
2014-04-11	6776.299805
2014-04-15	6733.100098
2014-04-16	6675.299805
2014-04-17	6779.399902
2014-04-21	6817.649902
2014-04-22	6815.350098
2014-04-23	6840.799805
2014-04-25	6782.75
2014-04-28	6761.25
2014-04-29	6715.25
2014-04-30	6696.399902
2014-05-02	6694.799805
2014-05-05	6699.350098
2014-05-06	6715.299805
2014-05-07	6652.549805
2014-05-08	6659.850098
2014-05-09	6858.799805
2014-05-12	7014.25
2014-05-13	7108.75
2014-05-14	7108.75
2014-05-15	7123.149902
2014-05-16	7203.0
2014-05-19	7263.549805
2014-05-20	7275.5
2014-05-21	7252.899902
2014-05-22	7276.399902
2014-05-23	7367.100098
2014-05-26	7359.049805
2014-05-27	7318.0
2014-05-28	7329.649902
2014-05-29	7235.649902
2014-05-30	7229.950195
2014-06-02	7362.5
2014-06-03	7415.850098
2014-06-04	7402.25
2014-06-05	7474.100098
2014-06-06	7583.399902
2014-06-09	7654.600098
2014-06-10	7656.399902
2014-06-11	7626.850098
2014-06-12	7649.899902
2014-06-13	7542.100098
2014-06-16	7533.549805
2014-06-17	7631.700195
2014-06-18	7558.200195
2014-06-19	7540.700195
2014-06-20	7511.450195
2014-06-23	7493.350098
2014-06-24	7580.200195
2014-06-25	7569.25
2014-06-26	7493.200195
2014-06-27	7508.799805
2014-06-30	7611.350098
2014-07-01	7634.700195
2014-07-02	7725.149902
2014-07-03	7714.799805
2014-07-04	7751.600098
2014-07-07	7787.149902
2014-07-08	7623.200195
2014-07-09	7585.0
2014-07-10	7567.75
2014-07-11	7459.600098
2014-07-14	7454.149902
2014-07-15	7526.649902
2014-07-16	7624.399902
2014-07-17	7640.450195
2014-07-18	7663.899902
2014-07-21	7684.200195
2014-07-22	7767.850098
2014-07-23	7795.75
2014-07-24	7830.600098
2014-07-25	7790.450195
2014-07-28	7748.700195
2014-07-30	7791.399902
2014-07-31	7721.299805
2014-08-01	7602.600098
2014-08-04	7683.649902
2014-08-05	7746.549805
2014-08-06	7672.049805
2014-08-07	7649.25
2014-08-08	7568.549805
2014-08-11	7625.950195
2014-08-12	7727.049805
2014-08-13	7739.549805
2014-08-14	7791.700195
2014-08-18	7874.25
2014-08-19	7897.5
2014-08-20	7875.299805
2014-08-21	7891.100098
2014-08-22	7913.200195
2014-08-25	7906.299805
2014-08-26	7904.75
2014-08-27	7936.049805
2014-08-28	7954.350098
2014-09-01	8027.700195
2014-09-02	8083.049805
2014-09-03	8114.600098
2014-09-04	8095.950195
2014-09-05	8086.850098
2014-09-08	8173.899902
2014-09-09	8152.950195
2014-09-10	8094.100098
2014-09-11	8085.700195
2014-09-12	8105.5
2014-09-15	8042.0
2014-09-16	7932.899902
2014-09-17	7975.5
2014-09-18	8114.75
2014-09-19	8121.450195
2014-09-22	8146.299805
2014-09-23	8017.549805
2014-09-24	8002.399902
2014-09-25	7911.850098
2014-09-26	7968.850098
2014-09-29	7958.899902
2014-09-30	7964.799805
2014-10-01	7945.549805
2014-10-07	7852.399902
2014-10-08	7842.700195
2014-10-09	7960.549805
2014-10-10	7859.950195
2014-10-13	7884.25
2014-10-14	7864.0
2014-10-16	7748.200195
2014-10-17	7779.700195
2014-10-20	7879.399902
2014-10-21	7927.75
2014-10-22	7995.899902
2014-10-27	7991.700195
2014-10-28	8027.600098
2014-10-29	8090.450195
2014-10-30	8169.200195
2014-10-31	8322.200195
2014-11-03	8324.150391
2014-11-05	8338.299805
2014-11-07	8337.0
2014-11-10	8344.25
2014-11-11	8362.650391
2014-11-12	8383.299805
2014-11-13	8357.849609
2014-11-14	8389.900391
2014-11-17	8430.75
2014-11-18	8425.900391
2014-11-19	8382.299805
2014-11-20	8401.900391
2014-11-21	8477.349609
2014-11-24	8530.150391
2014-11-25	8463.099609
2014-11-26	8475.75
2014-11-27	8494.200195
2014-11-28	8588.25
2014-12-01	8555.900391
2014-12-02	8524.700195
2014-12-03	8537.650391
2014-12-04	8564.400391
2014-12-05	8538.299805
2014-12-08	8438.25
2014-12-09	8340.700195
2014-12-10	8355.650391
2014-12-11	8292.900391
2014-12-12	8224.099609
2014-12-15	8219.599609
2014-12-16	8067.600098
2014-12-17	8029.799805
2014-12-18	8159.299805
2014-12-19	8225.200195
2014-12-22	8324.0
2014-12-23	8267.0
2014-12-24	8174.100098
2014-12-26	8200.700195
2014-12-29	8246.299805
2014-12-30	8248.25
2014-12-31	8282.700195
2015-01-02	8395.450195
2015-01-05	8378.400391
2015-01-06	8127.350098
2015-01-07	8102.100098
2015-01-08	8234.599609
2015-01-09	8284.5
2015-01-12	8323.0
2015-01-13	8299.400391
2015-01-14	8277.549805
2015-01-15	8494.150391
2015-01-16	8513.799805
2015-01-19	8550.700195
2015-01-20	8695.599609
2015-01-21	8729.5
2015-01-22	8761.400391
2015-01-23	8835.599609
2015-01-27	8910.5
2015-01-28	8914.299805
2015-01-29	8952.349609
2015-01-30	8808.900391
2015-02-02	8797.400391
2015-02-03	8756.549805
2015-02-04	8723.700195
2015-02-05	8711.700195
2015-02-06	8661.049805
2015-02-09	8526.349609
2015-02-10	8565.549805
2015-02-11	8627.400391
2015-02-12	8711.549805
2015-02-13	8805.5
2015-02-16	8809.349609
2015-02-18	8869.099609
2015-02-19	8895.299805
2015-02-20	8833.599609
2015-02-23	8754.950195
2015-02-24	8762.099609
2015-02-25	8767.25
2015-02-26	8683.849609
2015-02-27	8844.599609
2015-03-02	8956.75
2015-03-03	8996.25
2015-03-04	8922.650391
2015-03-05	8937.75
2015-03-09	8756.75
2015-03-10	8712.049805
2015-03-11	8699.950195
2015-03-12	8776.0
2015-03-13	8647.75
2015-03-16	8633.150391
2015-03-17	8723.299805
2015-03-18	8685.900391
2015-03-19	8634.650391
2015-03-20	8570.900391
2015-03-23	8550.900391
2015-03-24	8542.950195
2015-03-25	8530.799805
2015-03-26	8342.150391
2015-03-27	8341.400391
2015-03-30	8492.299805
2015-03-31	8491.0
2015-04-01	8586.25
2015-04-06	8659.900391
2015-04-07	8660.299805
2015-04-08	8714.400391
2015-04-09	8778.299805
2015-04-10	8780.349609
2015-04-13	8834.0
2015-04-16	8706.700195
2015-04-17	8606.0
2015-04-20	8448.099609
2015-04-21	8377.75
2015-04-22	8429.700195
2015-04-23	8398.299805
2015-04-24	8305.25
2015-04-27	8213.799805
2015-04-28	8285.599609
2015-04-29	8239.75
2015-04-30	8181.5
2015-05-04	8331.950195
2015-05-05	8324.799805
2015-05-06	8097.0
2015-05-07	8057.299805
2015-05-08	8191.5
2015-05-11	8325.25
2015-05-12	8126.950195
2015-05-13	8235.450195
2015-05-14	8224.200195
2015-05-15	8262.349609
2015-05-18	8373.650391
2015-05-19	8365.650391
2015-05-20	8423.25
2015-05-21	8421.0
2015-05-22	8458.950195
2015-05-25	8370.25
2015-05-26	8339.349609
2015-05-27	8334.599609
2015-05-28	8319.0
2015-05-29	8433.650391
2015-06-01	8433.400391
2015-06-02	8236.450195
2015-06-03	8135.100098
2015-06-04	8130.649902
2015-06-05	8114.700195
2015-06-08	8044.149902
2015-06-09	8022.399902
2015-06-10	8124.450195
2015-06-11	7965.350098
2015-06-12	7982.899902
2015-06-15	8013.899902
2015-06-16	8047.299805
2015-06-17	8091.549805
2015-06-18	8174.600098
2015-06-19	8224.950195
2015-06-22	8353.099609
2015-06-23	8381.549805
2015-06-24	8360.849609
2015-06-25	8398.0
2015-06-26	8381.099609
2015-06-29	8318.400391
2015-06-30	8368.5
2015-07-01	8453.049805
2015-07-02	8444.900391
2015-07-03	8484.900391
2015-07-06	8522.150391
2015-07-07	8510.799805
2015-07-08	8363.049805
2015-07-09	8328.549805
2015-07-10	8360.549805
2015-07-13	8459.650391
2015-07-14	8454.099609
2015-07-15	8523.799805
2015-07-16	8608.049805
2015-07-17	8609.849609
2015-07-20	8603.450195
2015-07-21	8529.450195
2015-07-22	8633.5
2015-07-23	8589.799805
2015-07-24	8521.549805
2015-07-27	8361.0
2015-07-28	8337.0
2015-07-29	8375.049805
2015-07-30	8421.799805
2015-07-31	8532.849609
2015-08-03	8543.049805
2015-08-04	8516.900391
2015-08-05	8567.950195
2015-08-06	8588.650391
2015-08-07	8564.599609
2015-08-10	8525.599609
2015-08-11	8462.349609
2015-08-12	8349.450195
2015-08-13	8355.849609
2015-08-14	8518.549805
2015-08-17	8477.299805
2015-08-18	8466.549805
2015-08-19	8495.150391
2015-08-20	8372.75
2015-08-21	8299.950195
2015-08-24	7809.0
2015-08-25	7880.700195
2015-08-26	7791.850098
2015-08-27	7948.950195
2015-08-28	8001.950195
2015-08-31	7971.299805
2015-09-01	7785.850098
2015-09-02	7717.0
2015-09-03	7823.0
2015-09-04	7655.049805
2015-09-07	7558.799805
2015-09-08	7688.25
2015-09-09	7818.600098
2015-09-10	7788.100098
2015-09-11	7789.299805
2015-09-14	7872.25
2015-09-15	7829.100098
2015-09-16	7899.149902
2015-09-18	7981.899902
2015-09-21	7977.100098
2015-09-22	7812.0
2015-09-23	7845.950195
2015-09-24	7868.5
2015-09-28	7795.700195
2015-09-29	7843.299805
2015-09-30	7948.899902
2015-10-01	7950.899902
2015-10-05	8119.299805
2015-10-06	8152.899902
2015-10-07	8177.399902
2015-10-08	8129.350098
2015-10-09	8189.700195
2015-10-12	8143.600098
2015-10-13	8131.700195
2015-10-14	8107.899902
2015-10-15	8179.5
2015-10-16	8238.150391
2015-10-19	8275.049805
2015-10-20	8261.650391
2015-10-21	8251.700195
2015-10-23	8295.450195
2015-10-26	8260.549805
2015-10-27	8232.900391
2015-10-28	8171.200195
2015-10-29	8111.75
2015-10-30	8065.799805
2015-11-02	8050.799805
2015-11-03	8060.700195
2015-11-04	8040.200195
2015-11-05	7955.450195
2015-11-06	7954.299805
2015-11-09	7915.200195
2015-11-10	7783.350098
2015-11-13	7762.25
2015-11-16	7806.600098
2015-11-17	7837.549805
2015-11-18	7731.799805
2015-11-19	7842.75
2015-11-20	7856.549805
2015-11-23	7849.25
2015-11-24	7831.600098
2015-11-26	7883.799805
2015-11-27	7942.700195
2015-11-30	7935.25
2015-12-01	7954.899902
2015-12-02	7931.350098
2015-12-03	7864.149902
2015-12-04	7781.899902
2015-12-07	7765.399902
2015-12-08	7701.700195
2015-12-09	7612.5
2015-12-10	7683.299805
2015-12-11	7610.450195
2015-12-14	7650.049805
2015-12-15	7700.899902
2015-12-16	7750.899902
2015-12-17	7844.350098
2015-12-18	7761.950195
2015-12-21	7834.450195
2015-12-22	7786.100098
2015-12-23	7865.950195
2015-12-24	7861.049805
2015-12-28	7925.149902
2015-12-29	7928.950195
2015-12-30	7896.25
2015-12-31	7946.350098
2016-01-04	7791.299805
2016-01-05	7784.649902
2016-01-06	7741.0
2016-01-07	7568.299805
2016-01-08	7601.350098
2016-01-11	7563.850098
2016-01-12	7510.299805
2016-01-13	7562.399902
2016-01-14	7536.799805
2016-01-15	7437.799805
2016-01-18	7351.0
2016-01-19	7435.100098
2016-01-20	7309.299805
2016-01-21	7276.799805
2016-01-22	7422.450195
2016-01-25	7436.149902
2016-01-27	7437.75
2016-01-28	7424.649902
2016-01-29	7563.549805
2016-02-01	7555.950195
2016-02-02	7455.549805
2016-02-03	7361.799805
2016-02-04	7404.0
2016-02-05	7489.100098
2016-02-08	7387.25
2016-02-09	7298.200195
2016-02-10	7215.700195
2016-02-11	6976.350098
2016-02-12	6980.950195
2016-02-15	7162.950195
2016-02-16	7048.25
2016-02-17	7108.450195
2016-02-18	7191.75
2016-02-19	7210.75
2016-02-22	7234.549805
2016-02-23	7109.549805
2016-02-24	7018.700195
2016-02-25	6970.600098
2016-02-26	7029.75
2016-02-29	6987.049805
2016-03-01	7222.299805
2016-03-02	7368.850098
2016-03-03	7475.600098
2016-03-04	7485.350098
2016-03-08	7485.299805
2016-03-09	7531.799805
2016-03-10	7486.149902
2016-03-11	7510.200195
2016-03-14	7538.75
2016-03-15	7460.600098
2016-03-16	7498.75
2016-03-17	7512.549805
2016-03-18	7604.350098
2016-03-21	7704.25
2016-03-22	7714.899902
2016-03-23	7716.5
2016-03-28	7615.100098
2016-03-29	7597.0
2016-03-30	7735.200195
2016-03-31	7738.399902
2016-04-01	7713.049805
2016-04-04	7758.799805
2016-04-05	7603.200195
2016-04-06	7614.350098
2016-04-07	7546.450195
2016-04-08	7555.200195
2016-04-11	7671.399902
2016-04-12	7708.950195
2016-04-13	7850.450195
2016-04-18	7914.700195
2016-04-20	7914.75
2016-04-21	7912.049805
2016-04-22	7899.299805
2016-04-25	7855.049805
2016-04-26	7962.649902
2016-04-27	7979.899902
2016-04-28	7847.25
2016-04-29	7849.799805
2016-05-02	7805.899902
2016-05-03	7747.0
2016-05-04	7706.549805
2016-05-05	7735.5
2016-05-06	7733.450195
2016-05-09	7866.049805
2016-05-10	7887.799805
2016-05-11	7848.850098
2016-05-12	7900.399902
2016-05-13	7814.899902
2016-05-16	7860.75
2016-05-17	7890.75
2016-05-18	7870.149902
2016-05-19	7783.399902
2016-05-20	7749.700195
2016-05-23	7731.049805
2016-05-24	7748.850098
2016-05-25	7934.899902
2016-05-26	8069.649902
2016-05-27	8156.649902
2016-05-30	8178.5
2016-05-31	8160.100098
2016-06-01	8179.950195
2016-06-02	8218.950195
2016-06-03	8220.799805
2016-06-06	8201.049805
2016-06-07	8266.450195
2016-06-08	8273.049805
2016-06-09	8203.599609
2016-06-10	8170.049805
2016-06-13	8110.600098
2016-06-14	8108.850098
2016-06-15	8206.599609
2016-06-16	8140.75
2016-06-17	8170.200195
2016-06-20	8238.5
2016-06-21	8219.900391
2016-06-22	8203.700195
2016-06-23	8270.450195
2016-06-24	8088.600098
2016-06-27	8094.700195
2016-06-28	8127.850098
2016-06-29	8204.0
2016-06-30	8287.75
2016-07-01	8328.349609
2016-07-04	8370.700195
2016-07-05	8335.950195
2016-07-07	8337.900391
2016-07-08	8323.200195
2016-07-11	8467.900391
2016-07-12	8521.049805
2016-07-13	8519.5
2016-07-14	8565.0
2016-07-15	8541.400391
2016-07-18	8508.700195
2016-07-19	8528.549805
2016-07-20	8565.849609
2016-07-21	8510.099609
2016-07-22	8541.200195
2016-07-25	8635.650391
2016-07-26	8590.650391
2016-07-27	8615.799805
2016-07-28	8666.299805
2016-07-29	8638.5
2016-08-01	8636.549805
2016-08-02	8622.900391
2016-08-03	8544.849609
2016-08-04	8551.099609
2016-08-05	8683.150391
2016-08-08	8711.349609
2016-08-09	8678.25
2016-08-10	8575.299805
2016-08-11	8592.150391
2016-08-16	8642.549805
2016-08-17	8624.049805
2016-08-18	8673.25
2016-08-19	8666.900391
2016-08-22	8629.150391
2016-08-23	8632.599609
2016-08-24	8650.299805
2016-08-25	8592.200195
2016-08-26	8572.549805
2016-08-29	8607.450195
2016-08-30	8744.349609
2016-08-31	8786.200195
2016-09-01	8774.650391
